# x_m, y_m, w_tr_right_m, w_tr_left_m
-16.3007342594,-12.0505197662,0.9856850116,0.9856850116
-16.5052467197,-11.7890096719,0.9873960474,0.9873960474
-16.6836682937,-11.5120353121,0.9889368553,0.9889368553
-16.8166377408,-11.2209699466,0.9903006426,0.9903006426
-16.8846240031,-10.9172258877,0.9914815950,0.9914815950
-16.8758674696,-10.6028281914,0.9924748918,0.9924748918
-16.8082708852,-10.2821416162,0.9932767151,0.9932767151
-16.7068132101,-9.9600889771,0.9938842535,0.9938842535
-16.5949168517,-9.6410067077,0.9942957024,0.9942957024
-16.4851662401,-9.3251475722,0.9945102574,0.9945102574
-16.3855361326,-9.0110275631,0.9945281040,0.9945281040
-16.3039840826,-8.6971561315,0.9943504017,0.9943504017
-16.2484678394,-8.3820427938,0.9939792633,0.9939792633
-16.2269450872,-8.0641970011,0.9934177302,0.9934177302
-16.2473735753,-7.7421284661,0.9926697426,0.9926697426
-16.3183650082,-7.4195294144,0.9917401055,0.9917401055
-16.4509788587,-7.1194866739,0.9906344503,0.9906344503
-16.6457002454,-6.8584495309,0.9893591938,0.9893591938
-16.8627537003,-6.6122937392,0.9879214915,0.9879214915
-17.0756372028,-6.3630290938,0.9863291890,0.9863291890
-17.2851514341,-6.1113988414,0.9845907702,0.9845907702
-17.4937152492,-5.8592558653,0.9827153016,0.9827153016
-17.7029497654,-5.6078291194,0.9807123753,0.9807123753
-17.9128377787,-5.3570668602,0.9785920491,0.9785920491
-18.1231609334,-5.1067600212,0.9763647854,0.9763647854
-18.3337008739,-4.8566994700,0.9740413869,0.9740413869
-18.5442392443,-4.6066760093,0.9716329335,0.9716329335
-18.7545576237,-4.3564806376,0.9691507161,0.9691507161
-18.9644376564,-4.1059041574,0.9666061718,0.9666061718
-19.1736609213,-3.8547374365,0.9640108165,0.9640108165
-19.3820090626,-3.6027713429,0.9613761816,0.9613761816
-19.5892637903,-3.3497968752,0.9587137461,0.9587137461
-19.7952066176,-3.0956047705,0.9560348744,0.9560348744
-19.9996191891,-2.8399860273,0.9533507518,0.9533507518
-20.2022831489,-2.5827314483,0.9506723247,0.9506723247
-20.4030628262,-2.3237102030,0.9480102387,0.9480102387
-20.6029089644,-2.0638199179,0.9453747833,0.9453747833
-20.8035374673,-1.8046826917,0.9427758353,0.9427758353
-21.0066801350,-1.5479356031,0.9402228076,0.9402228076
-21.2140689636,-1.2952157965,0.9377246001,0.9377246001
-21.4274358185,-1.0481604160,0.9352895525,0.9352895525
-21.6485124995,-0.8084066713,0.9329254034,0.9329254034
-21.8788142826,-0.5774564282,0.9306392508,0.9306392508
-22.1184260110,-0.3559197480,0.9284375182,0.9284375182
-22.3668530812,-0.1440452737,0.9263259227,0.9263259227
-22.6235993193,0.0579193985,0.9243094494,0.9243094494
-22.8881684864,0.2497266724,0.9223923294,0.9223923294
-23.1600642778,0.4311289517,0.9205780221,0.9205780221
-23.4387903891,0.6018787057,0.9188692017,0.9188692017
-23.7227903328,0.7636016309,0.9172677495,0.9172677495
-24.0067359166,0.9245862156,0.9157747492,0.9157747492
-24.2844608495,1.0946016849,0.9143904886,0.9143904886
-24.5499379130,1.2831824233,0.9131144644,0.9131144644
-24.8014486519,1.4925919250,0.9119453922,0.9119453922
-25.0423078467,1.7165995960,0.9108812207,0.9108812207
-25.2760937045,1.9485184408,0.9099191509,0.9099191509
-25.5035178764,2.1849364068,0.9090556590,0.9090556590
-25.7195978888,2.4289465826,0.9082865235,0.9082865235
-25.9186788663,2.6844101610,0.9076068561,0.9076068561
-26.0957070327,2.9547963023,0.9070111370,0.9070111370
-26.2532416240,3.2386087009,0.9064932527,0.9064932527
-26.3990678898,3.5309423348,0.9060465387,0.9060465387
-26.5409175050,3.8269067042,0.9056638235,0.9056638235
-26.6818204326,4.1240587505,0.9053374765,0.9053374765
-26.8193862078,4.4227768348,0.9050594588,0.9050594588
-26.9509239796,4.7235959219,0.9048213746,0.9048213746
-27.0737426353,5.0270510422,0.9046145270,0.9046145270
-27.1851511932,5.3336770296,0.9044299731,0.9044299731
-27.2824587368,5.6440087836,0.9042585820,0.9042585820
-27.3631995739,5.9585254700,0.9040910935,0.9040910935
-27.4277027426,6.2770126580,0.9039181764,0.9039181764
-27.4781866005,6.5987874791,0.9037304889,0.9037304889
-27.5169050910,6.9231579723,0.9035187380,0.9035187380
-27.5461122884,7.2494323725,0.9032737385,0.9032737385
-27.5680621359,7.5769187841,0.9029864713,0.9029864713
-27.5850085772,7.9049254421,0.9026481418,0.9026481418
-27.5989929563,8.2328345008,0.9022502354,0.9022502354
-27.6107197942,8.5604936737,0.9017845725,0.9017845725
-27.6203758510,8.8879310240,0.9012433610,0.9012433610
-27.6281468403,9.2151748763,0.9006192467,0.9006192467
