# x_m, y_m, w_tr_right_m, w_tr_left_m
84.1542946909,-21.4698943947,0.9408679321,0.9408679321
84.1397694366,-21.8757408100,0.9447815802,0.9447815802
84.0717023306,-22.2995939789,0.9483962673,0.9483962673
84.0012531374,-22.7204266281,0.9517129073,0.9517129073
83.9373119394,-23.1352387384,0.9547334799,0.9547334799
83.8779401990,-23.5456480542,0.9574610013,0.9574610013
83.8211997105,-23.9532724030,0.9598994888,0.9598994888
83.7651520193,-24.3597296950,0.9620539204,0.9620539204
83.7078586707,-24.7666376746,0.9639301930,0.9639301930
83.6473807952,-25.1756090231,0.9655350731,0.9655350731
83.5816688017,-25.5871082061,0.9668761459,0.9668761459
83.5084253454,-25.9990303549,0.9679617610,0.9679617610
83.4253193009,-26.4089216705,0.9688009746,0.9688009746
83.3301471130,-26.8144440555,0.9694034883,0.9694034883
83.2225908932,-27.2149720252,0.9697795872,0.9697795872
83.1037732938,-27.6111877530,0.9699400746,0.9699400746
82.9748964801,-28.0038234609,0.9698962051,0.9698962051
82.8387802791,-28.3942322908,0.9696596172,0.9696596172
82.7003110407,-28.7845611920,0.9692422644,0.9692422644
82.5645095741,-29.1770087400,0.9686563460,0.9686563460
82.4353919787,-29.5732940214,0.9679142372,0.9679142372
82.3097844345,-29.9717064984,0.9670284204,0.9670284204
82.1813806353,-30.3690413092,0.9660114160,0.9660114160
82.0441377984,-30.7622268892,0.9648757157,0.9648757157
81.8959375261,-31.1501700512,0.9636337143,0.9636337143
81.7375770291,-31.5332480282,0.9622976472,0.9622976472
81.5699230718,-31.9118727471,0.9608795261,0.9608795261
81.3938423356,-32.2864563006,0.9593910792,0.9593910792
81.2102015018,-32.6574107815,0.9578436942,0.9578436942
81.0198671689,-33.0251481995,0.9562483626,0.9562483626
80.8237061011,-33.3900806476,0.9546156289,0.9546156289
80.6225849798,-33.7526201355,0.9529555431,0.9529555431
80.4173703204,-34.1131786730,0.9512776152,0.9512776152
80.2089288873,-34.4721683529,0.9495907766,0.9495907766
79.9981273618,-34.8300011850,0.9479033435,0.9479033435
79.7858324253,-35.1870892620,0.9462229850,0.9462229850
79.5728994712,-35.5438392819,0.9445566965,0.9445566965
79.3598103950,-35.9004808214,0.9429107766,0.9429107766
79.1465954914,-36.2570290693,0.9412908103,0.9412908103
78.9332582464,-36.6134866817,0.9397016551,0.9397016551
78.7198019802,-36.9698561486,0.9381474329,0.9381474329
78.5062301785,-37.3261399600,0.9366315271,0.9366315271
78.2925460784,-37.6823408548,0.9351565841,0.9351565841
78.0787531659,-38.0384610740,0.9337245189,0.9337245189
77.8648547610,-38.3945034397,0.9323365269,0.9323365269
77.6508543496,-38.7504702757,0.9309930994,0.9309930994
77.4367552517,-39.1063642382,0.9296940432,0.9296940432
77.2225608704,-39.4621878170,0.9284385052,0.9284385052
77.0082746085,-39.8179435852,0.9272250021,0.9272250021
76.7938997862,-40.1736340327,0.9260514513,0.9260514513
76.5794398892,-40.5292617326,0.9249152089,0.9249152089
76.3648981547,-40.8848292577,0.9238131092,0.9238131092
76.1502781517,-41.2403390152,0.9227415074,0.9227415074
75.9355832000,-41.5957936610,0.9216963266,0.9216963266
75.7208166197,-41.9511956851,0.9206731065,0.9206731065
75.5059818138,-42.3065476605,0.9196670552,0.9196670552
75.2910822682,-42.6618520770,0.9186731018,0.9186731018
75.0761212200,-43.0171115079,0.9176859526,0.9176859526
74.8611022380,-43.3723284429,0.9167001474,0.9167001474
74.6460285594,-43.7275055382,0.9157101171,0.9157101171
74.4309035870,-44.0826452007,0.9147102423,0.9147102423
74.2157308069,-44.4377500034,0.9136949119,0.9136949119
74.0005134560,-44.7928224362,0.9126585825,0.9126585825
73.7852550204,-45.1478651552,0.9115958360,0.9115958360
73.5699589029,-45.5028806503,0.9105014375,0.9105014375
73.3546285067,-45.8578714116,0.9093703923,0.9093703923
73.1392670686,-46.2128400120,0.9081980004,0.9081980004
72.9238781576,-46.5677890245,0.9069799103,0.9069799103
72.7084650108,-46.9227209391,0.9057121699,0.9057121699
72.4930311141,-47.2776383288,0.9043912760,0.9043912760
72.2775798704,-47.6325436005,0.9030142191,0.9030142191
72.0621145169,-47.9874394933,0.9015785274,0.9015785274
71.8466386224,-48.3423284141,0.9000823063,0.9000823063
71.6311554240,-48.6972129359,0.8985242747,0.8985242747
71.4156684075,-49.0520955488,0.8969037966,0.8969037966
